fips,year,dom,zhvi,sales,dailylistings,monthlylistings,saletolist,zori
39085,2006,,155883.333333333,,,,,
39085,2007,,152416.666666667,,,,,
39085,2008,,144658.333333333,,,,,
39085,2009,,137400,,,,,
39085,2010,132.833333333333,134058.333333333,,,,0.900551805910471,
39085,2011,141.875,125258.333333333,,,,0.891949640756746,
39085,2012,134.875,126466.666666667,,,,0.902323433007267,
39085,2013,122.041666666667,127933.333333333,,1438.08333333333,1724.91666666667,0.921287449237061,
39085,2014,109.541666666667,129866.666666667,,1448.75,1748.41666666667,0.929543625172139,
39085,2015,113.541666666667,130641.666666667,,1456.25,1776.16666666667,0.933610312946212,
39085,2016,104.833333333333,137058.333333333,,1305.41666666667,1615.66666666667,0.940894876211594,
39085,2017,88.8333333333333,144050,4072,1271.41666666667,1572.75,0.952077532198964,
39085,2018,77.7916666666667,151558.333333333,4049,1113.66666666667,1399.33333333333,0.958071418423834,
39087,2009,,,,,,,
39087,2010,,,,,,,
39087,2011,,,,,,,
39087,2012,,,,,,,
39087,2013,,,,169,203.166666666667,,
39087,2014,,,,179.666666666667,213.083333333333,,
39087,2015,,,,210,251.916666666667,,
39087,2016,,,,261.916666666667,316.666666666667,,
39087,2017,,,801,270.416666666667,314.166666666667,,
39087,2018,,,496,242.666666666667,286,,
39089,1997,,98591.6666666667,,,,,
39089,1998,,104283.333333333,,,,,
39089,1999,,111900,,,,,
39089,2000,,117925,,,,,
39089,2001,,120300,,,,,
39089,2002,,125066.666666667,,,,,
39089,2003,,131833.333333333,,,,,
39089,2004,,131950,,,,,
39089,2005,,136350,,,,,
39089,2006,,139100,,,,,
39089,2007,,139083.333333333,,,,,
39089,2008,,133183.333333333,,,,,
39089,2009,,130008.333333333,,,,,
39089,2010,,131091.666666667,,,,,
39089,2011,,126016.666666667,,,,,
39089,2012,,125258.333333333,,,,,
39089,2013,,148316.666666667,,1105.16666666667,1314.41666666667,,
39089,2014,,220733.333333333,,976.666666666667,1180.66666666667,,
39089,2015,111.125,226433.333333333,,782.333333333333,976.083333333333,,
39089,2016,90,174241.666666667,,624.416666666667,806.5,,
39089,2017,75.7083333333333,159550,,488.5,643.25,0.97752830022435,
39089,2018,68.125,174350,3366,400.75,559,0.979229148433395,
39091,1997,,71316.6666666667,,,,,
39091,1998,,75725,,,,,
39091,1999,,79658.3333333333,,,,,
39091,2000,,81791.6666666667,,,,,
39091,2001,,85858.3333333333,,,,,
39091,2002,,88358.3333333333,,,,,
39091,2003,,101591.666666667,,,,,
39091,2004,,113866.666666667,,,,,
39091,2005,,102983.333333333,,,,,
39091,2006,,109925,,,,,
39091,2007,,96275,,,,,
39091,2008,,98675,,,,,
39091,2009,,95116.6666666667,,,,,
39091,2010,,92608.3333333333,,,,,
39091,2011,,89666.6666666667,,,,,
39091,2012,,90141.6666666667,,,,,
39091,2013,,95741.6666666667,,499.75,573.5,,
39091,2014,,100225,,455.666666666667,523.666666666667,,
39091,2015,,100275,,419.083333333333,482.833333333333,0.916246695956874,
39091,2016,111.791666666667,104191.666666667,,354.916666666667,424.25,0.94040171630418,
39091,2017,98.8333333333333,111425,973,209.833333333333,263.416666666667,0.945163945179242,
39091,2018,81.625,120491.666666667,951,159.5,209.166666666667,0.949537851825696,
39093,1997,,106658.333333333,,,,,
39093,1998,,100166.666666667,,,,,
39093,1999,,103916.666666667,,,,,
39093,2000,,108716.666666667,,,,,
39093,2001,,114825,,,,,
39093,2002,,120258.333333333,,,,,
39093,2003,,125591.666666667,,,,,
39093,2004,,131483.333333333,,,,,
39093,2005,,134316.666666667,,,,,
39093,2006,,136708.333333333,,,,,
39093,2007,,135258.333333333,,,,,
39093,2008,,127191.666666667,,,,,
39093,2009,,120500,3341,,,,
39093,2010,110.916666666667,117150,3128,,,0.899353268788379,
39093,2011,118.708333333333,109791.666666667,3134,,,0.905173557675205,
39093,2012,116.125,108658.333333333,3190,,,0.910108597553725,
39093,2013,106.791666666667,112133.333333333,3934,1852.91666666667,2205.25,0.932637360599374,
39093,2014,106.208333333333,112283.333333333,3389,1778.41666666667,2126.16666666667,0.930377745453747,
39093,2015,105.166666666667,116950,3956,1760.91666666667,2123.41666666667,0.938509916055309,579
39093,2016,100.083333333333,122225,4724,1569.91666666667,1932,0.946124495043057,588.666666666667
39093,2017,88.4166666666667,129141.666666667,5764,1418.66666666667,1756.41666666667,0.955568691923922,602.333333333333
39093,2018,75,137300,5273,1332.75,1674.66666666667,0.962233254092347,623.5
39093,2019,,,,,,,653
39095,1997,,69508.3333333333,,,,,
39095,1998,,77208.3333333333,,,,,
39095,1999,,84991.6666666667,,,,,
39095,2000,,89433.3333333333,,,,,
39095,2001,,94125,,,,,
39095,2002,,98825,,,,,
39095,2003,,103333.333333333,,,,,
39095,2004,,108533.333333333,,,,,
39095,2005,,111108.333333333,,,,,
39095,2006,,112316.666666667,,,,,
39095,2007,,109433.333333333,,,,,
39095,2008,,102525,,,,,
39095,2009,,90733.3333333333,5358,,,,
39095,2010,138.291666666667,85391.6666666667,4818,,,0.880141812585202,
39095,2011,106.791666666667,76183.3333333333,5304,,,0.883733421351075,
39095,2012,106.458333333333,77008.3333333333,5490,,,0.900991440033722,
39095,2013,103,78000,5701,1869.58333333333,2305.83333333333,0.918323224654626,
39095,2014,105.5,80600,5904,1894.16666666667,2361.08333333333,0.924598336837354,
39095,2015,105.541666666667,82375,6066,1854.41666666667,2315.25,0.932460417458377,
39095,2016,102.083333333333,86466.6666666667,6516,1840.5,2295.66666666667,0.942779330846538,
39095,2017,85.375,91091.6666666667,7269,1556.41666666667,2031.33333333333,0.949022807537378,737.583333333333
39095,2018,78.3333333333333,95566.6666666667,7742,1420.08333333333,1892.33333333333,0.955449579765779,
39095,2019,,,,,,,805.333333333334
39097,1997,,88308.3333333333,,,,,
39097,1998,,93325,,,,,
39097,1999,,95775,,,,,
39097,2000,,98350,,,,,
39097,2001,,106233.333333333,,,,,
39097,2002,,113041.666666667,,,,,
39097,2003,,116883.333333333,,,,,
39097,2004,,122683.333333333,,,,,
39097,2005,,125666.666666667,,,,,
39097,2006,,127991.666666667,,,,,
39097,2007,,128366.666666667,,,,,
39097,2008,,124708.333333333,,,,,
39097,2009,,123675,434,,,,
39097,2010,,122725,443,,,,
39097,2011,,115550,450,,,,
39097,2012,,114691.666666667,455,,,,
39097,2013,,117758.333333333,507,170.5,205.916666666667,,
39097,2014,,121116.666666667,555,158.833333333333,194.333333333333,,
39097,2015,,130483.333333333,569,153.75,193,0.947496566155409,
39097,2016,,136058.333333333,702,130.333333333333,166.25,0.957812233850916,
39097,2017,,152183.333333333,709,90.4166666666667,117.666666666667,0.97730225891019,
39097,2018,71.3333333333333,154425,675,74.3333333333333,105.416666666667,0.982045374526443,
39099,1997,,66841.6666666667,,,,,
39099,1998,,66900,,,,,
39099,1999,,68033.3333333333,,,,,
39099,2000,,70716.6666666667,,,,,
39099,2001,,74800,,,,,
39099,2002,,75808.3333333333,,,,,
39099,2003,,78541.6666666667,,,,,
39099,2004,,81566.6666666667,,,,,
39099,2005,,83383.3333333333,,,,,
39099,2006,,83025,,,,,
39099,2007,,81100,,,,,
39099,2008,,76625,,,,,
39099,2009,,72625,,,,,
39099,2010,,69341.6666666667,,,,0.873574976907888,
39099,2011,141.5,69425,,,,0.874670780253365,
39099,2012,122.125,65283.3333333333,,,,0.89042709874743,
39099,2013,121.5,65366.6666666667,,1308.83333333333,1553.08333333333,0.897224712084212,
39099,2014,112.708333333333,65733.3333333333,,1293.5,1563,0.910015970088833,
39099,2015,112.916666666667,66425,,1353.33333333333,1621.33333333333,0.916634246294504,
39099,2016,110.541666666667,68516.6666666667,3748,1310,1577.58333333333,0.920954435049592,
39099,2017,90.875,73516.6666666667,3730,1177.16666666667,1421.91666666667,0.930130034960298,
39099,2018,81.9166666666667,80550,3612,1038.41666666667,1272.5,0.941121999076675,
39101,2009,,,,,,,
39101,2010,,,,,,,
39101,2011,,,,,,,
39101,2012,,,,,,,
39101,2013,,,,337.333333333333,408.833333333333,,
39101,2014,,,,311.5,375.416666666667,,
39101,2015,,,,273,340.333333333333,,
39101,2016,,,950,266,325.166666666667,,
39101,2017,,,1070,198.5,253.5,,
39101,2018,,,1170,159.166666666667,213.25,,
39103,1997,,120491.666666667,,,,,
39103,1998,,129791.666666667,,,,,
39103,1999,,125391.666666667,,,,,
39103,2000,,136883.333333333,,,,,
39103,2001,,139633.333333333,,,,,
39103,2002,,148158.333333333,,,,,
39103,2003,,158500,,,,,
39103,2004,,160458.333333333,,,,,
39103,2005,,169816.666666667,,,,,
39103,2006,,171491.666666667,,,,,
39103,2007,,167333.333333333,,,,,
39103,2008,,164500,,,,,
39103,2009,,161416.666666667,2104,,,,
39103,2010,,155183.333333333,2233,,,0.897060709163744,
39103,2011,128.666666666667,150033.333333333,2364,,,0.917025986234221,
39103,2012,129.916666666667,150550,2690,,,0.931157554133771,
39103,2013,120.5,157783.333333333,2405,1094.5,1324.75,0.938473467446066,
39103,2014,108.208333333333,162733.333333333,2342,1027.08333333333,1250,0.947752725527083,
39103,2015,111.041666666667,168183.333333333,2648,974.083333333333,1207.16666666667,0.949550815236851,
39103,2016,98.0416666666667,172950,3027,833.25,1059.58333333333,0.958806143310856,
39103,2017,81.125,184575,3118,779.583333333333,996.666666666667,0.964058959006186,
39103,2018,73.2916666666667,197783.333333333,2998,685.166666666667,881.083333333333,0.967095054184338,
39103,2019,,,,,,,1291.33333333333
39105,2009,,,225,,,,
39105,2010,,,236,,,,
39105,2011,,,239,,,,
39105,2012,,,258,,,,
39105,2013,,,252,61,70.0833333333333,,
39105,2014,,,271,77.1666666666667,87.1666666666667,,
39105,2015,,,147,60.25,70.3333333333333,,
39105,2016,,,231,54.75,65.25,,
39105,2017,,,286,57.4166666666667,67.75,,
39105,2018,,,373,62.75,73.1666666666667,,
39107,1997,,,,,,,
39107,1998,,,,,,,
39107,1999,,,,,,,
39107,2000,,,,,,,
39107,2001,,,,,,,
39107,2002,,,,,,,
39107,2003,,,,,,,
39107,2004,,,,,,,
39107,2005,,,,,,,
39107,2006,,,,,,,
39107,2007,,94075,,,,,
39107,2008,,101641.666666667,,,,,
39107,2009,,102066.666666667,482,,,,
39107,2010,,98525,482,,,,
39107,2011,,99416.6666666667,471,,,,
39107,2012,,115266.666666667,559,,,,
39107,2013,,140375,601,258.583333333333,291.916666666667,,
39107,2014,,140858.333333333,610,229.583333333333,263.5,,
39107,2015,,128091.666666667,452,222.166666666667,256.166666666667,,
39107,2016,,130600,649,166.416666666667,197.5,,
39107,2017,,140025,632,140.833333333333,169,,
39107,2018,,150233.333333333,587,116.666666666667,146,,
39109,1997,,86741.6666666667,,,,,
39109,1998,,97991.6666666667,,,,,
39109,1999,,99050,,,,,
39109,2000,,98791.6666666667,,,,,
39109,2001,,103975,,,,,
39109,2002,,106450,,,,,
39109,2003,,109466.666666667,,,,,
39109,2004,,113050,,,,,
39109,2005,,116575,,,,,
39109,2006,,118275,,,,,
39109,2007,,120200,,,,,
39109,2008,,116566.666666667,,,,,
39109,2009,,111150,,,,,
39109,2010,,107833.333333333,,,,,
39109,2011,,105525,,,,0.908885096635933,
39109,2012,,107708.333333333,,,,0.923927878264241,
39109,2013,,110275,,632.083333333333,754.916666666667,0.945636275606927,
39109,2014,,110308.333333333,,588.583333333333,707,0.948519714603226,
39109,2015,,112383.333333333,,527.166666666667,655.75,0.954748898440435,
39109,2016,,116225,2090,434.333333333333,544.833333333333,0.961019399605692,
39109,2017,80.5416666666667,124866.666666667,2175,330.166666666667,434.416666666667,0.964518912713301,
39109,2018,72.625,135983.333333333,2337,294,395.333333333333,0.97020005102527,
39111,2009,,,56,,,,
39111,2010,,,66,,,,
39111,2011,,,47,,,,
39111,2012,,,67,,,,
39111,2013,,,92,18.6666666666667,21.1666666666667,,
39111,2014,,,59,21.6666666666667,24.8333333333333,,
39111,2015,,,21,20.5,25.6666666666667,,
39111,2016,,,25,28.1666666666667,33.8333333333333,,
39111,2017,,,199,28.3333333333333,33.8333333333333,,
39111,2018,,,198,25.6666666666667,30.9166666666667,,
39113,1997,,83400,,,,,
39113,1998,,85841.6666666667,,,,,
39113,1999,,87175,,,,,
39113,2000,,87925,,,,,
39113,2001,,90650,,,,,
39113,2002,,93316.6666666667,,,,,
39113,2003,,98366.6666666667,,,,,
39113,2004,,102925,,,,,
39113,2005,,107025,,,,,
39113,2006,,108350,,,,,
39113,2007,,108600,,,,,
39113,2008,,102050,,,,,
39113,2009,,93641.6666666667,,,,,
39113,2010,128.791666666667,91708.3333333333,,,,0.900451236939104,
39113,2011,116.541666666667,84475,,,,0.901239963539851,
39113,2012,120.541666666667,80716.6666666667,,,,0.912011236267744,
39113,2013,117.166666666667,81516.6666666667,,2922.66666666667,3600.25,0.920090217667525,
39113,2014,116.5,82350,,2730.08333333333,3366.33333333333,0.93246579890893,
39113,2015,103.583333333333,83350,,2732.33333333333,3410.25,0.94169625632546,806.271185775091
39113,2016,97.3333333333333,88216.6666666667,9283,2406.08333333333,3029.75,0.953885470094983,820.32100439236
39113,2017,86.5416666666667,95608.3333333333,10379,1731.58333333333,2301.33333333333,0.962652461169885,840.320034760657
39113,2018,74.375,103400,11389,1557.33333333333,2108.16666666667,0.969734587748327,869.906164456469
39113,2019,,,,,,,890.474348823331
39115,2009,,,131,,,,
39115,2010,,,115,,,,
39115,2011,,,165,,,,
39115,2012,,,155,,,,
39115,2013,,,189,44.3333333333333,53.1666666666667,,
39115,2014,,,164,39.0833333333333,47.25,,
39115,2015,,,171,55.75,65.5,,
39115,2016,,,204,58.25,68.75,,
39115,2017,,,253,61.6666666666667,71.8333333333333,,
39115,2018,,,244,44.75,54.8333333333333,,
39117,2010,,,,,,,
39117,2011,,,,,,,
39117,2012,,,,,,,
39117,2013,,,,158.916666666667,197.083333333333,,
39117,2014,,,,147,182.25,,
39117,2015,,,,148,184.583333333333,,
39117,2016,,,,118.666666666667,148.583333333333,,
39117,2017,,,,111.083333333333,141.25,,
39117,2018,78.0416666666667,,,85.75,112.583333333333,0.969448555347489,
39119,1997,,65441.6666666667,,,,,
39119,1998,,72225,,,,,
39119,1999,,74966.6666666667,,,,,
39119,2000,,78708.3333333333,,,,,
39119,2001,,82950,,,,,
39119,2002,,86600,,,,,
39119,2003,,89241.6666666667,,,,,
39119,2004,,93208.3333333333,,,,,
39119,2005,,97175,,,,,
39119,2006,,100425,,,,,
39119,2007,,100116.666666667,,,,,
39119,2008,,96691.6666666667,,,,,
39119,2009,,93550,,,,,
39119,2010,,93316.6666666667,,,,,
39119,2011,,90233.3333333333,,,,,
39119,2012,,89691.6666666667,,,,,
39119,2013,,89133.3333333333,,476.833333333333,557.833333333333,,
39119,2014,,89766.6666666667,,434.833333333333,508.5,0.917440923903588,
39119,2015,,91875,,372.916666666667,449.333333333333,0.930064567862833,
39119,2016,106.833333333333,94500,,377.166666666667,454.083333333333,0.938289753902916,
39119,2017,104.083333333333,98925,,361.75,434.333333333333,0.946204260101102,
39119,2018,86.7083333333333,108416.666666667,1452,302.75,372.25,0.950207067395569,
39121,2009,,,0,,,,
39121,2010,,,0,,,,
39121,2011,,,0,,,,
39121,2012,,,0,,,,
39121,2013,,,8,21.4166666666667,26.75,,
39121,2014,,,8,19,23.3333333333333,,
39121,2015,,,11,21,26.3333333333333,,
39121,2016,,,26,28.8333333333333,34.5,,
39121,2017,,,23,30.9166666666667,36.6666666666667,,
39121,2018,,,35,36.5,42.1666666666667,,
39123,1997,,82633.3333333333,,,,,
39123,1998,,93783.3333333333,,,,,
39123,1999,,94658.3333333333,,,,,
39123,2000,,104541.666666667,,,,,
39123,2001,,109583.333333333,,,,,
39123,2002,,114491.666666667,,,,,
39123,2003,,119100,,,,,
39123,2004,,126375,,,,,
39123,2005,,132216.666666667,,,,,
39123,2006,,135316.666666667,,,,,
39123,2007,,133450,,,,,
39123,2008,,126175,,,,,
39123,2009,,120958.333333333,,,,,
39123,2010,,122050,,,,,
39123,2011,,118716.666666667,,,,,
39123,2012,,120283.333333333,,,,,
39123,2013,,123766.666666667,,402.75,458,,
39123,2014,,124850,812,457.166666666667,532.333333333333,,
39123,2015,,127591.666666667,977,521.416666666667,624.25,0.917727952674871,
39123,2016,,130908.333333333,1088,575.083333333333,663.583333333333,0.926393575335171,
39123,2017,,136458.333333333,1060,479.333333333333,557.833333333333,0.925885898809201,
39123,2018,,140358.333333333,947,360.166666666667,427.583333333333,0.937824571721601,
39125,2009,,,208,,,,
39125,2010,,,215,,,,
39125,2011,,,234,,,,
39125,2012,,,226,,,,
39125,2013,,,244,40.1666666666667,50.0833333333333,,
39125,2014,,,162,44.1666666666667,54.3333333333333,,
39125,2015,,,259,49.9166666666667,60.9166666666667,,
39125,2016,,,253,49.25,59.8333333333333,,
39125,2017,,,327,45.8333333333333,57.75,,
39125,2018,,,337,38.9166666666667,51.6666666666667,,
39127,1997,,39358.3333333333,,,,,
39127,1998,,47041.6666666667,,,,,
39127,1999,,57075,,,,,
39127,2000,,62850,,,,,
39127,2001,,66416.6666666667,,,,,
39127,2002,,69383.3333333333,,,,,
39127,2003,,72033.3333333333,,,,,
39127,2004,,77808.3333333333,,,,,
39127,2005,,80083.3333333333,,,,,
39127,2006,,83725,,,,,
39127,2007,,85033.3333333333,,,,,
39127,2008,,79066.6666666667,,,,,
39127,2009,,77758.3333333333,,,,,
39127,2010,,75675,,,,,
39127,2011,,74183.3333333333,,,,,
39127,2012,,75550,,,,,
39127,2013,,78508.3333333333,434,109.916666666667,130.25,,
39127,2014,,77566.6666666667,540,114.833333333333,137,,
39127,2015,,79000,503,89,108.666666666667,,
39127,2016,,85758.3333333333,564,76.5,96,,
39127,2017,,89191.6666666667,692,76.6666666666667,96.75,,
39127,2018,,95783.3333333333,779,92.1666666666667,117.916666666667,,
39129,1997,,88591.6666666667,,,,,
39129,1998,,94883.3333333333,,,,,
39129,1999,,100633.333333333,,,,,
39129,2000,,104341.666666667,,,,,
39129,2001,,111941.666666667,,,,,
39129,2002,,116950,,,,,
39129,2003,,120233.333333333,,,,,
39129,2004,,125891.666666667,,,,,
39129,2005,,129400,,,,,
39129,2006,,131216.666666667,,,,,
39129,2007,,130308.333333333,,,,,
39129,2008,,128483.333333333,,,,,
39129,2009,,123866.666666667,592,,,,
39129,2010,,123650,595,,,,
39129,2011,,120225,569,,,,
39129,2012,,120325,608,,,,
39129,2013,,125975,837,277.25,335,0.931993913577019,
39129,2014,,131400,828,226.5,279.416666666667,0.944653141300932,
39129,2015,,137200,839,177.25,225.416666666667,0.948179809787937,
39129,2016,,148050,1013,150.166666666667,197.25,0.970274260324982,
39129,2017,,159225,1025,112.25,155.916666666667,0.974799035466594,
39129,2018,,168216.666666667,1058,106,151.833333333333,0.974247679784733,
39131,2009,,,214,,,,
39131,2010,,,201,,,,
39131,2011,,,184,,,,
39131,2012,,,195,,,,
39131,2013,,,246,,,,
39131,2014,,,138,,,,
39131,2015,,,177,,,,
39131,2016,,,290,,,,
39131,2017,,,307,,,,
39131,2018,,,385,,,,
39133,1997,,97358.3333333333,,,,,
39133,1998,,101658.333333333,,,,,
39133,1999,,107400,,,,,
39133,2000,,113483.333333333,,,,,
39133,2001,,119008.333333333,,,,,
39133,2002,,127083.333333333,,,,,
39133,2003,,136108.333333333,,,,,
39133,2004,,135883.333333333,,,,,
39133,2005,,138758.333333333,,,,,
39133,2006,,139266.666666667,,,,,
39133,2007,,138758.333333333,,,,,
39133,2008,,135283.333333333,,,,,
39133,2009,,132825,1275,,,,
39133,2010,,129241.666666667,1238,,,0.908551085810869,
39133,2011,,126408.333333333,1208,,,0.900280221260638,
39133,2012,130.833333333333,126041.666666667,1418,,,0.913793420879751,
